platform,category,name,brand,seller,seller_rating,link,base_price,current_price,checked_at
Trendyol,laptop,"OMEN Gaming Intel Core Ultra 5-225H 24GB 1TB SSD RTX5050 115W 16"" WUXGA Siyah Laptop C39JLEA",HP,Trendyol,9.2,https://www.trendyol.com/hp/omen-gaming-intel-core-ultra-5-225h-24gb-1tb-ssd-rtx5050-115w-16-wuxga-siyah-laptop-c39jlea-p-1070806119?boutiqueId=689770&merchantId=968,55999,56999.0,2026-05-23 23:13:21
Trendyol,laptop,"13"" MacBook Air: Apple M4 chip with 10-core CPU and 8-core GPU, 16GB, 256GB SSD - Gece Yarısı",Apple,BTH E-TİCARET,9.6,https://www.trendyol.com/apple/13-macbook-air-apple-m4-chip-with-10-core-cpu-and-8-core-gpu-16gb-256gb-ssd-gece-yarisi-p-904728371?boutiqueId=61&merchantId=784150,45379,45799.0,2026-05-23 23:13:21
Trendyol,laptop,"Abra A7 V15.5.6 Intel Core i5 13500H 8 GB RAM 500 GB SSD 4 GB RTX 3050 FreeDOS 17,3"" 144 Hz",MONSTER,Monster Notebook,8.9,https://www.trendyol.com/monster/abra-a7-v15-5-6-intel-core-i5-13500h-8-gb-ram-500-gb-ssd-4-gb-rtx-3050-freedos-17-3-144-hz-p-1087693915?boutiqueId=61&merchantId=105286,33270.03,34299.0,2026-05-23 23:13:21
Trendyol,laptop,"Ideapad Slim 3 82X700G1TX Intel Core i3 1315U 8 GB 512 GB SSD W11 Home 15.6"" FHD",LENOVO,Gti Bilişim,9.7,https://www.trendyol.com/lenovo/ideapad-slim-3-82x700g1tx-intel-core-i3-1315u-8-gb-512-gb-ssd-w11-home-15-6-fhd-p-1038461634?boutiqueId=61&merchantId=106934,21339.03,21499.0,2026-05-23 23:13:21
Trendyol,laptop,Vivobook Go Intel Celeron N4500 4GB 128GB SSD Windows 11 Home 15.6'' FHD E510KA-EJ1253W,ASUS,ZHD TEKNOLOJİ,8.8,https://www.trendyol.com/asus/vivobook-go-intel-celeron-n4500-4gb-128gb-ssd-windows-11-home-15-6-fhd-e510ka-ej1253w-p-1056562224?boutiqueId=61&merchantId=708941,12400,13980.0,2026-05-23 23:13:21
Trendyol,laptop,Alfa 600c-400c-ht14s 3 Gb Ram 32 Dahili Hafıza 128 Gb Ssd Win10home (İKİNCİ EL BİLGİSAYAR),Hometech,ENSON TEKNOLOJİ,,https://www.trendyol.com/hometech/alfa-600c-400c-ht14s-3-gb-ram-32-dahili-hafiza-128-gb-ssd-win10home-ikinci-el-bilgisayar-p-7048281?boutiqueId=61&merchantId=954067,7000,7000.0,2026-05-23 23:13:21
Trendyol,laptop,Zenbook 14 Oled Ux3405 2.Nesil Core Ultra 7 255H-16Gb-512Gb Ssd-14inc-W11,ASUS,VATAN BİLGİSAYAR,9.1,https://www.trendyol.com/asus/zenbook-14-oled-ux3405-2-nesil-core-ultra-7-255h-16gb-512gb-ssd-14inc-w11-p-1140340468?boutiqueId=61&merchantId=624588,47353,59000.0,2026-05-23 23:13:21
Trendyol,laptop,"TUF Gaming A16 FA608UM-RV131 8GB GeForce RTX5060 Ryzen 7 260 16GB 512GB SSD 16"" FHD+ 165Hz",ASUS,GpnTeknoloji,9.4,https://www.trendyol.com/asus/tuf-gaming-a16-fa608um-rv131-8gb-geforce-rtx5060-ryzen-7-260-16gb-512gb-ssd-16-fhd-165hz-p-1126078784?boutiqueId=61&merchantId=118442,52799,54999.0,2026-05-23 23:13:21
Trendyol,laptop,"TUF Gaming A16 FA607NUG-RL212 R7 7445HS 16GB 512GB SSD RTX4050-6GB 140W Dos 16"" WUXGA 144Hz Notebook",ASUS,Teknorya,9.2,https://www.trendyol.com/asus/tuf-gaming-a16-fa607nug-rl212-r7-7445hs-16gb-512gb-ssd-rtx4050-6gb-140w-dos-16-wuxga-144hz-notebook-p-834417872?boutiqueId=61&merchantId=106740,42899,42949.0,2026-05-23 23:13:21
Trendyol,laptop,"13"" MacBook Air: Apple M4 chip with 10-core CPU and 8-core GPU, 16GB, 256GB SSD - Gök Mavisi",Apple,TEKNO İNCE BİLİŞİM,9.8,https://www.trendyol.com/apple/13-macbook-air-apple-m4-chip-with-10-core-cpu-and-8-core-gpu-16gb-256gb-ssd-gok-mavisi-p-904728352?boutiqueId=61&merchantId=1256547,45700,45549.0,2026-05-23 23:13:21
Trendyol,laptop,D19 Dizüstü Bilgisayar,Reeder,KAFİ store,9.3,https://www.trendyol.com/reeder/d19-dizustu-bilgisayar-p-959076343?boutiqueId=61&merchantId=1116090,16399,17999.0,2026-05-23 23:13:21
Trendyol,laptop,"Excalibur i7-13620H 32GB 1TB SSD 6GB RTX4050 105W 165Hz 15.6"" Dos Gaming Laptop G870.1362-DFA0X-C",CASPER,Trendyol,9.2,https://www.trendyol.com/casper/excalibur-i7-13620h-32gb-1tb-ssd-6gb-rtx4050-105w-165hz-15-6-dos-gaming-laptop-g870-1362-dfa0x-c-p-672157475?boutiqueId=689770&merchantId=968,50300.70,53999.0,2026-05-23 23:13:21
Trendyol,laptop,IdeaPad Slim 3 AMD Ryzen 7 170 Cpu 16 GB 1 TB AMD Radeon 680 M Freedos 14 Inç IPS 83K6006JTR,LENOVO,KanyonTeknoloji,9.5,https://www.trendyol.com/lenovo/ideapad-slim-3-amd-ryzen-7-170-cpu-16-gb-1-tb-amd-radeon-680-m-freedos-14-inc-ips-83k6006jtr-p-1111432449?boutiqueId=61&merchantId=118352,29051.50,29899.0,2026-05-23 23:13:21
Hepsiburada,laptop,"Lenovo Ideapad Slim 3 AMD Ryzen 7 7735HS 16GB 512GB SSD Freedos 15.3"" Taşınabilir Bilgisayar 83K70098TR",Lenovo,Hepsiburada,Resmi Satici,https://www.hepsiburada.com/lenovo-ideapad-slim-3-amd-ryzen-7-7735hs-16gb-512gb-ssd-freedos-15-3-tasinabilir-bilgisayar-83k70098tr-p-HBCV0000CM0YNQ,26999,28999.0,2026-05-23 23:13:21
Hepsiburada,laptop,"Asus Vivobook 15 X1504VA-BQ5390W Intel Core 5 120U 8GB 512GB SSD Windows 11 Home 15.6"" Taşınabilir Bilgisayar",Asus,keskindaglar,,https://www.hepsiburada.com/asus-vivobook-15-x1504va-bq5390w-intel-core-5-120u-8gb-512gb-ssd-windows-11-home-15-6-tasinabilir-bilgisayar-p-HBCV0000CBMVKO,25499,23799.0,2026-05-23 23:13:21
Hepsiburada,laptop,"Lenovo LOQ AMD Ryzen 5 7235HS 16GB 512GB SSD RTX4050 Freedos 15.6"" FHD 144Hz Oyuncu Taşınabilir Bilgisayar 83JC00H4TR",Lenovo,EMC&BİLİSİM&TEKN,,https://www.hepsiburada.com/lenovo-loq-amd-ryzen-5-7235hs-16gb-512gb-ssd-rtx4050-freedos-15-6-fhd-144hz-oyuncu-tasinabilir-bilgisayar-83jc00h4tr-pm-HBC00009PYM0F,40522.25,40849.05,2026-05-23 23:13:21
Hepsiburada,laptop,"Lenovo IdeaPad Slim 3 Intel Core i5 13420H 16GB 512GB SSD FreeDOS 15.3"" Taşınabilir Bilgisayar 83K1003MTR",Lenovo,Hepsiburada,Resmi Satici,https://www.hepsiburada.com/lenovo-ideapad-slim-3-intel-core-i5-13420h-16gb-512gb-ssd-freedos-15-3-tasinabilir-bilgisayar-83k1003mtr-pm-HBC00008O31RA,28999,28999.0,2026-05-23 23:13:21
Hepsiburada,laptop,"MSI CYBORG 15 A13VE-2268XTRNN Intel Core i5 13420H 16GB 512GB SSD RTX4050 Freedos 15.6"" FHD Taşınabilir Bilgisayar",MSI,Hepsiburada,Resmi Satici,https://www.hepsiburada.com/msi-cyborg-15-a13ve-2268xtrnn-intel-core-i5-13420h-16gb-512gb-ssd-rtx4050-freedos-15-6-fhd-tasinabilir-bilgisayar-p-HBCV0000C10IBJ,37999,41747.95,2026-05-23 23:13:21
Hepsiburada,laptop,"Lenovo LOQ Intel Core i5 13450HX 12GB 512GB SSD RTX5060 Freedos 15.6"" FHD 144Hz Oyuncu Taşınabilir Bilgisayar 83JE00EQTR",Lenovo,Hepsiburada,Resmi Satici,https://www.hepsiburada.com/lenovo-loq-intel-core-i5-13450hx-12gb-512gb-ssd-rtx5060-freedos-15-6-fhd-144hz-oyuncu-tasinabilir-bilgisayar-83je00eqtr-pm-HBC00009PYM76,46999,52999.0,2026-05-23 23:13:21
Hepsiburada,laptop,"Lenovo Ideapad Slim 3 Intel Core I7 13620H 16GB 512GB SSD 16"" Wuxga IPS Fdos Taşınabilir Bilgisayar 83K2001WTR",Lenovo,Tekramarket,,https://www.hepsiburada.com/lenovo-ideapad-slim-3-intel-core-i7-13620h-16gb-512gb-ssd-16-wuxga-1920x1200-ips-panel-freedos-tasinabilir-bilgisayar-83k2001wtr-pm-HBC00008FG6KC,33298.21,33999.0,2026-05-23 23:13:21
Hepsiburada,laptop,"HP AI 15 Intel Core Ultra 5 225U 16GB 512GB SSD Freedos 15.6"" Taşınabilir Bilgisayar D51E0EA",HP,Hepsiburada,Resmi Satici,https://www.hepsiburada.com/hp-ai-15-intel-core-ultra-5-225u-16gb-512gb-ssd-freedos-15-6-tasinabilir-bilgisayar-d51e0ea-p-HBCV0000COLVCS,27499,27579.0,2026-05-23 23:13:21
Hepsiburada,laptop,"Lenovo LOQ Intel Core i7 13700HX 24GB 512GB SSD RTX5050 Freedos 15.6"" FHD 144Hz Taşınabilir Bilgisayar 83JE00LATR",Lenovo,Vizyon Bilgisayar,,https://www.hepsiburada.com/lenovo-loq-intel-core-i7-13700hx-24gb-512gb-ssd-rtx5050-freedos-15-6-fhd-144hz-tasinabilir-bilgisayar-83je00latr-pm-HBC00009PYL81,54492,54492.0,2026-05-23 23:13:21
Hepsiburada,laptop,"Apple MacBook Neo A18 Pro 8GB 512GB SSD macOS 13"" Taşınabilir Bilgisayar Gümüş MHFC4TU/A",Apple,akel teknoloji,,https://www.hepsiburada.com/apple-macbook-neo-a18-pro-8gb-512gb-ssd-macos-13-tasinabilir-bilgisayar-gumus-mhfc4tu-a-pm-HBC0000D6UDOV,39517,40799.0,2026-05-23 23:13:21
Hepsiburada,laptop,"Casper Excalibur G915 Intel Core i7 13620H 32GB 1TB SSD RTX5060 Freedos 16"" 165Hz Taşınabilir Bilgisayar G915.1362-DF60X-C",Casper,Hepsiburada,Resmi Satici,https://www.hepsiburada.com/casper-excalibur-g915-intel-core-i7-13620h-32gb-1tb-ssd-rtx5060-freedos-16-165hz-tasinabilir-bilgisayar-g915-1362-df60x-c-pm-HBC00009QZQBP,64599,64599.0,2026-05-23 23:13:21
Hepsiburada,laptop,"Apple MacBook Neo A18 Pro 8GB 256GB SSD macOS 13"" Taşınabilir Bilgisayar Indigo MHFF4TU/A",Apple,Hepsiburada,Resmi Satici,https://www.hepsiburada.com/apple-macbook-neo-a18-pro-8gb-256gb-ssd-macos-13-tasinabilir-bilgisayar-indigo-mhff4tu-a-pm-HBC0000D6UG07,34399,36328.0,2026-05-23 23:13:21
Hepsiburada,laptop,"Lenovo Ideapad Slim 3 AMD Ryzen 5 7535HS 16GB 512GB SSD Freedos 15.3"" Taşınabilir Bilgisayar 83K7009ETR",Lenovo,Hepsiburada,Resmi Satici,https://www.hepsiburada.com/lenovo-ideapad-slim-3-amd-ryzen-5-7535hs-16gb-512gb-ssd-freedos-15-3-tasinabilir-bilgisayar-83k7009etr-pm-HBC0000D9H5PU,23999,25999.0,2026-05-23 23:13:21
Hepsiburada,laptop,"HP Victus Gaming 15-FB3040NT AMD Ryzen 7 7445HS 16GB 512GB SSD RTX3050 Freedos 15.6"" Taşınabilir Bilgisayar BX9V1EA",HP,Hepsiburada,Resmi Satici,https://www.hepsiburada.com/hp-victus-gaming-15-fb3040nt-amd-ryzen-7-7445hs-16gb-512gb-ssd-rtx3050-freedos-15-6-tasinabilir-bilgisayar-bx9v1ea-p-HBCV0000AD4AGC,34999,36859.81,2026-05-23 23:13:21
Hepsiburada,laptop,"Medion Signium 14 S1 MD600032 Intel Core 5 120U 16GB 512GB SSD Freedos 14"" 120Hz OLED Dizüstü Bilgisayar",Medion,Hepsiburada,Resmi Satici,https://www.hepsiburada.com/medion-signium-14-s1-md600032-intel-core-5-120u-16gb-512gb-ssd-freedos-14-120hz-oled-dizustu-bilgisayar-pm-HBC0000CHI39K,26999,26999.0,2026-05-23 23:13:21
Hepsiburada,laptop,Dell Alienware 16 Aurora Intel Core 7-240H 32GB DDR5 1TB SSD RTX 5060 8GB 16 inç 2K WQXGA 120Hz WVA Ubuntu Gaming Laptop (AC16250-C7321U56N),Dell,Hitit Tekno,,https://www.hepsiburada.com/dell-alienware-16-aurora-intel-core-7-240h-32gb-ddr5-1tb-ssd-rtx-5060-8gb-16-inc-2k-wqxga-120hz-wva-ubuntu-gaming-laptop-ac16250-c7321u56n-pm-HBC0000BCXTNK,63123.95,63999.0,2026-05-23 23:13:21
Hepsiburada,laptop,"Asus ASUS Zenbook Duo UX8406CA-PZ101W Intel Core Ultra 7 255H 32GB 1TB SSD Windows 11 14.0"" Taşınabilir Bilgisayar",Asus,Hepsiburada,Resmi Satici,https://www.hepsiburada.com/asus-zenbook-duo-ux8406ca-pz101w-intel-core-ultra-7-255h-32gb-1tb-ssd-windows-11-14-0-tasinabilir-bilgisayar-pm-HBC00007WBR3C,76999,79999.0,2026-05-23 23:13:21
Hepsiburada,laptop,"Apple MacBook Neo A18 Pro 8GB 512GB SSD macOS 13"" Taşınabilir Bilgisayar Indigo MHFG4TU/A",Apple,Hepsiburada,Resmi Satici,https://www.hepsiburada.com/apple-macbook-neo-a18-pro-8gb-512gb-ssd-macos-13-tasinabilir-bilgisayar-indigo-mhfg4tu-a-pm-HBC0000D6U4V8,38699,40899.0,2026-05-23 23:13:21
Hepsiburada,laptop,"Casper Excalibur G870 Intel Core i7 13620H 16GB 1TB SSD RTX3050 Freedos 15.6"" 165Hz Taşınabilir Bilgisayar G870.1362-BFJ0X-C",Casper,EMC&BİLİSİM&TEKN,,https://www.hepsiburada.com/casper-excalibur-g870-intel-core-i7-13620h-16gb-1tb-ssd-rtx3050-freedos-15-6-165hz-tasinabilir-bilgisayar-g870-1362-bfj0x-c-pm-HBC00009HRI6V,41052,44115.58,2026-05-23 23:13:21
Hepsiburada,laptop,"Apple MacBook Air M4 16GB 256GB SSD macOS 13"" Taşınabilir Bilgisayar Gümüş MW0W3TU/A",Apple,BTH E-ticaret,,https://www.hepsiburada.com/apple-macbook-air-m4-16gb-256gb-ssd-macos-13-tasinabilir-bilgisayar-gumus-mw0w3tu-a-p-HBCV00008748TX,47739.25,47549.05,2026-05-23 23:13:21
Hepsiburada,laptop,"Apple MacBook Neo A18 Pro 8GB 512GB SSD macOS 13"" Taşınabilir Bilgisayar Puslu Sarı MHFE4TU/A",Apple,Hepsiburada,Resmi Satici,https://www.hepsiburada.com/apple-macbook-neo-a18-pro-8gb-512gb-ssd-macos-13-tasinabilir-bilgisayar-puslu-sari-mhfe4tu-a-pm-HBC0000D6U32X,38499,37999.0,2026-05-23 23:13:21
Hepsiburada,laptop,"MSI CYBORG 15 B13WFKG-679XTR Intel Core i7 13620H 32GB 1TB SSD RTX5060 Freedos 15.6"" FHD 144Hz Taşınabilir Bilgisayar",MSI,Hepsiburada,Resmi Satici,https://www.hepsiburada.com/msi-cyborg-15-b13wfkg-679xtr-intel-core-i7-13620h-32gb-1tb-ssd-rtx5060-freedos-15-6-fhd-144hz-tasinabilir-bilgisayar-pm-HBC0000AHVYFF,62199,64801.0,2026-05-23 23:13:21
Hepsiburada,laptop,"Lenovo Ideapad Slim 3 Intel N100 8GB 128GB SSD Windows 11 Home 15.6"" FHD Taşınabilir Bilgisayar 82XB00HMTX",Lenovo,Hepsiburada,Resmi Satici,https://www.hepsiburada.com/lenovo-ideapad-slim-3-intel-n100-8gb-128gb-ssd-windows-11-home-15-6-fhd-tasinabilir-bilgisayar-82xb00hmtx-pm-HBC0000CUVMOX,14699,14999.0,2026-05-23 23:13:21
Hepsiburada,laptop,"Apple MacBook Neo A18 Pro 8GB 512GB SSD macOS 13"" Taşınabilir Bilgisayar Pastel Pembe MHFJ4TU/A",Apple,akel teknoloji,,https://www.hepsiburada.com/apple-macbook-neo-a18-pro-8gb-512gb-ssd-macos-13-tasinabilir-bilgisayar-pastel-pembe-mhfj4tu-a-pm-HBC0000D6TVSB,43165,43499.0,2026-05-23 23:13:21
Hepsiburada,laptop,Lenovo Ideapad Slim 3 14IRH10 Intel I5 13420H Ddr5 16 GB 512 GB Freedos 14 Inç Wuxga Aydınlatmalı Klavye,Lenovo,KanyonTeknoloji,,https://www.hepsiburada.com/lenovo-ideapad-slim-3-14irh10-intel-i5-13420h-ddr5-16-gb-512-gb-freedos-14-inc-wuxga-aydinlatmali-klavye-pm-HBC00008DCF57,27549,28861.0,2026-05-23 23:13:21
Hepsiburada,laptop,"Apple MacBook Air M4 16GB 256GB SSD macOS 13"" Taşınabilir Bilgisayar Gök Mavisi MC6T4TU/A",Apple,Tekemen Bilişim,,https://www.hepsiburada.com/apple-macbook-air-m4-16gb-256gb-ssd-macos-13-tasinabilir-bilgisayar-gok-mavisi-mc6t4tu-a-p-HBCV00008749EE,48499.10,48499.1,2026-05-23 23:13:21
Hepsiburada,laptop,"Asus TUF Gaming F16 FX608JM-RV076 Intel Core i5 13450HX 16GB 512GB SSD RTX5060 Freedos 16"" Taşınabilir Bilgisayar",Asus,Hepsiburada,Resmi Satici,https://www.hepsiburada.com/asus-tuf-gaming-f16-fx608jm-rv076-intel-core-i5-13450hx-16gb-512gb-ssd-rtx5060-freedos-16-tasinabilir-bilgisayar-pm-HBC0000AAZS8H,58999,61800.0,2026-05-23 23:13:21
Hepsiburada,laptop,"Huawei Matebook D14 Intel Core i5 13420H 16GB 512GB SSD Freedos 14"" Taşınabilir Bilgisayar",Huawei,Ness Markt,,https://www.hepsiburada.com/huawei-matebook-d14-intel-core-i5-13420h-16gb-512gb-ssd-freedos-14-tasinabilir-bilgisayar-p-HBCV0000C7FEWZ,30599,30744.05,2026-05-23 23:13:21
Hepsiburada,laptop,"Apple MacBook Neo A18 Pro 8GB 256GB SSD macOS 13"" Taşınabilir Bilgisayar Puslu Sarı MHFD4TU/A",Apple,Hepsiburada,Resmi Satici,https://www.hepsiburada.com/apple-macbook-neo-a18-pro-8gb-256gb-ssd-macos-13-tasinabilir-bilgisayar-puslu-sari-mhfd4tu-a-pm-HBC0000D6UCJS,33899,35256.4,2026-05-23 23:13:21
Hepsiburada,laptop,Asus Tuf Gaming A16 FA607NUG-RL211 6gb RTX4050 140W Amd Ryzen 7 7445HS 16GB Ram 512GB SSD 16 Inç Fhd+ 144Hz Freedos Taşınabilir Bilgisayar,Asus,GpnTeknoloji,,https://www.hepsiburada.com/asus-tuf-gaming-a16-fa607nug-rl211-6gb-rtx4050-140w-amd-ryzen-7-7445hs-16gb-ram-512gb-ssd-16-inc-fhd-144hz-freedos-tasinabilir-bilgisayar-pm-HBC0000BO1B0C,43998.99,44800.0,2026-05-23 23:13:21
Hepsiburada,laptop,"MSI CYBORG 15 B13WFKG-495XTR Intel Core i7 13620H 32GB 1TB SSD RTX5060 Freedos 15.6"" FHD 144Hz Taşınabilir Bilgisayar",MSI,Hitit Tekno,,https://www.hepsiburada.com/msi-cyborg-15-b13wfkg-495xtr-intel-core-i7-13620h-8gb-1tb-ssd-rtx5060-freedos-15-6-fhd-tasinabilir-bilgisayar-pm-HBC0000AHYV1C,63800,66399.0,2026-05-23 23:13:21
Hepsiburada,laptop,"Asus ASUS TUF Gaming F16 FX608JMR-RV024-Gaming Intel Core i7 14650HX 16GB 1TB SSD RTX5060 8GB 115W 16"" WUXGA 165Hz IPS Panel Freedos Taşınabilir Bilgisayar",Asus,Techburada,,https://www.hepsiburada.com/asus-tuf-gaming-f16-fx608jmr-rv024-gaming-intel-core-i7-14650hx-16gb-1tb-ssd-rtx5060-8gb-115w-16-wuxga-165hz-ips-panel-freedos-tasinabilir-bilgisayar-pm-HBC000094ASOI,65999,71024.64,2026-05-23 23:13:21
Hepsiburada,laptop,"Asus Vivobook 15 X1504VA-BQ4101 Intel Core 5 120U 8GB 512GB SSD Freedos 15.6"" Taşınabilir Bilgisayar",Asus,Tekno Dream,,https://www.hepsiburada.com/asus-vivobook-15-x1504va-bq4101-intel-core-5-120u-8gb-512gb-ssd-freedos-15-6-tasinabilir-bilgisayar-p-HBCV0000BJYJYS,22999,22999.0,2026-05-23 23:13:21
Hepsiburada,laptop,"Huawei MateBook D16 Intel Core i5 12450H 16GB 512GB SSD Freedos 16"" Taşınabilr Bilgisayar",Huawei,TekDesa,,https://www.hepsiburada.com/huawei-matebook-d16-intel-core-i5-12450h-16gb-512gb-ssd-freedos-16-tasinabilr-bilgisayar-p-HBCV0000CNYPIG,26411.07,26979.05,2026-05-23 23:13:21
Hepsiburada,laptop,"Casper Nirvana S100 Intel Core i7 13620H 16GB 500GB SSD Windows 11 Home 300Nit 16"" Taşınabilir Bilgisayar S100.1362-BV00A-G-F",Casper,Hepsiburada,Resmi Satici,https://www.hepsiburada.com/casper-nirvana-s100-intel-core-i7-13620h-16gb-500gb-ssd-windows-11-home-300nit-16-tasinabilir-bilgisayar-s100-1362-bv00a-g-f-p-HBCV00007XO4L9,32499,35700.86,2026-05-23 23:13:21
Hepsiburada,laptop,"Asus TUF Gaming A15 FA506NCG-HN286 AMD Ryzen 7 7445HS 8GB 512GB SSD RTX3050 Freedos 15.6"" Taşınabilir Bilgisayar",Asus,GTI Bilişim,,https://www.hepsiburada.com/asus-tuf-gaming-a15-fa506ncg-hn286-amd-ryzen-7-7445hs-8gb-512gb-ssd-rtx3050-freedos-15-6-tasinabilir-bilgisayar-p-HBCV0000BFF1VM,35999,35150.0,2026-05-23 23:13:21
Hepsiburada,laptop,"Apple MacBook Air M4 16GB 256GB SSD macOS 15"" Taşınabilir Bilgisayar Gök Mavisi MC7A4TU/A",Apple,Hepsiburada,Resmi Satici,https://www.hepsiburada.com/apple-macbook-air-m4-16gb-256gb-ssd-macos-15-tasinabilir-bilgisayar-gok-mavisi-mc7a4tu-a-p-HBCV00008749NG,58999,58999.0,2026-05-23 23:13:21
Hepsiburada,laptop,"Lenovo IP3 83K100Q0TR i5-13420H 8GB DDR5 256GB SSD WUXGA 15.3"" IPS FreeDos",Lenovo,Techburada,,https://www.hepsiburada.com/lenovo-ip3-83k100q0tr-i5-13420h-8gb-ddr5-256gb-ssd-wuxga-15-3-ips-freedos-p-HBCV0000A12CZP,22599,23999.0,2026-05-23 23:13:21
Hepsiburada,laptop,"HP Omen 16-AP0010NT AMD Ryzen AI 7 350 32GB 1TB SSD RTX5060 Freedos 16"" Taşınabilir Bilgisayar CE2B2EA",HP,GpnTeknoloji,,https://www.hepsiburada.com/hp-omen-16-ap0010nt-amd-ryzen-ai-7-350-32gb-1tb-ssd-rtx5060-freedos-16-tasinabilir-bilgisayar-ce2b2ea-pm-HBC0000AEPTMK,69336.53,65999.0,2026-05-23 23:13:21
Hepsiburada,laptop,"Asus TUF Gaming FX607VU-RL017 Intel Core 5 210H 16GB 512GB SSD RTX4050 Freedos 16"" Taşınabilir Bilgisayar",Asus,GTI Bilişim,,https://www.hepsiburada.com/asus-tuf-gaming-fx607vu-rl017-intel-core-5-210h-16gb-512gb-ssd-rtx4050-freedos-16-tasinabilir-bilgisayar-pm-HBC000086T6TH,43999,44172.15,2026-05-23 23:13:21
Hepsiburada,laptop,"Lenovo LOQ Intel Core i7 12650HX 16 GB 512 GB SSD RTX4050 6 GB Freedos 15.6"" FHD IPS Taşınabilir Bilgisayar 83LK002VTR",Lenovo,GTI Bilişim,,https://www.hepsiburada.com/lenovo-loq-intel-core-i7-12650hx-16-gb-512-gb-ssd-rtx4050-6-gb-freedos-15-6-fhd-ips-tasinabilir-bilgisayar-83lk002vtr-pm-HBC00007VYZEO,41999,42799.0,2026-05-23 23:13:21
Hepsiburada,laptop,"Apple MacBook Air M4 16GB 256GB SSD macOS 13"" Taşınabilir Bilgisayar Yıldız Işığı MW0Y3TU/A",Apple,Akbulut iletişim,,https://www.hepsiburada.com/apple-macbook-air-m4-16gb-256gb-ssd-macos-13-tasinabilir-bilgisayar-yildiz-isigi-mw0y3tu-a-p-HBCV000087494Z,49998,51999.0,2026-05-23 23:13:21
Hepsiburada,laptop,"Asus ASUS Vivobook Go 15 AMD Ryzen 5 7520U 8GB 512GB SSD 15.6"" Windows 11 Home",Asus,BAYRAK34,,https://www.hepsiburada.com/asus-vivobook-go-15-7-nesil-ryzen-5-7520u-8gb-512gb-ssd-15-6inc-w11-pm-HBC0000CDIL58,21326,32000.0,2026-05-23 23:13:21
Hepsiburada,laptop,"Lenovo Ideapad Slim 3 16IRH10 Intel Core I5-13420H 16GB 512GB SSD 16"" WUXGA (1920X1200) IPS Panel Freedos Taşınabilir Dizüstü Bilgisayar 83K20073TR",Lenovo,Shopimode,,https://www.hepsiburada.com/lenovo-ideapad-slim-3-16irh10-intel-core-i5-13420h-16gb-512gb-ssd-16-wuxga-1920x1200-ips-panel-freedos-tasinabilir-dizustu-bilgisayar-83k20073tr-p-HBCV00009P0ZN4,29136.58,28999.0,2026-05-23 23:13:21
Hepsiburada,laptop,Asus Tuf Gaming F16 FX608JH-RV080 8gb RTX5050 115W Intel I5-13450HX 16GB Ram 512GB SSD 16 Inç Full Hd+ 165Hz,Asus,GpnTeknoloji,,https://www.hepsiburada.com/asus-tuf-gaming-f16-fx608jh-rv080-8gb-rtx5050-115w-intel-i5-13450hx-16gb-ram-512gb-ssd-16-inc-full-hd-165hz-pm-HBC00008ZQB16,49899.40,54999.0,2026-05-23 23:13:21
Hepsiburada,laptop,Lenovo Ideapad Slim 3 16IRH10 Intel Core I5 13420H 16GB 1TB SSD Freedos 16” Wuxga 83K20077TR,Lenovo,GTI Bilişim,,https://www.hepsiburada.com/lenovo-ideapad-slim-3-16irh10-intel-core-i5-13420h-16gb-1tb-ssd-freedos-16-wuxga-83k20077tr-pm-HBC0000A10ZQ1,30999,31130.0,2026-05-23 23:13:21
Hepsiburada,laptop,"Apple MacBook Air M5 16GB 512GB SSD macOS 13"" Taşınabilir Bilgisayar Gece Yarısı MDHE4TU/A",Apple,Hepsiburada,Resmi Satici,https://www.hepsiburada.com/apple-macbook-air-m5-16gb-512gb-ssd-macos-13-tasinabilir-bilgisayar-gece-yarisi-mdhe4tu-a-pm-HBC0000D5X0MD,64999,64999.0,2026-05-23 23:13:21
Hepsiburada,laptop,"Lenovo LOQ Intel Core i7 13700HX 16GB 512GB SSD RTX5050 Freedos 15.6"" Taşınabilir Bilgisayar 83JE00WGTR",Lenovo,GTI Bilişim,,https://www.hepsiburada.com/lenovo-loq-intel-core-i7-13700hx-16gb-512gb-ssd-rtx5050-freedos-15-6-tasinabilir-bilgisayar-83je00wgtr-pm-HBC0000AZCRAN,48999,51953.6,2026-05-23 23:13:21
Hepsiburada,laptop,"Casper Nirvana S100 Intel Core i7 13620H 16GB 1TB SSD Freedos 300Nit 16"" S100.1362-BF00X-G-F",Casper,ZENOVA BİLİŞİM,,https://www.hepsiburada.com/casper-nirvana-s100-intel-core-i7-13620h-16gb-1tb-ssd-freedos-300nit-16-s100-1362-bf00x-g-f-p-HBCV00007XO59V,33930,35256.4,2026-05-23 23:13:21
Hepsiburada,laptop,"MSI KATANA 17 HX B14WFK-252XTR Intel Core i7 14650HX 32GB 1TB SSD RTX5060 8GB Freedos 17.3"" 240Hz QHD Taşınabilir Bilgisayar",MSI,Tekramarket,,https://www.hepsiburada.com/msi-katana-17-hx-b14wfk-252xtr-intel-core-i7-14650hx-32gb-8gb-1tb-ssd-rtx5060-freedos-17-3-qhd-240hz-tasinabilir-bilgisayar-pm-HBC0000AI3AYP,78899,80999.0,2026-05-23 23:13:21
